time_ns,transaction,phase,location,vc,detail
1513833.0,temporal_tracking:irq_deliver,RESP_LOCAL,tile0,,16 B
1513835.0,hazard_alert:mmio,REQ_ROUTER,tile0->tile1,0,plane=1; flits=1
1513839.0,hazard_alert:mmio,REQ_ROUTER,tile1->tile2,0,plane=1; flits=1
1513843.0,hazard_alert:mmio,REQ_ROUTER,tile2->tile8,0,plane=0; flits=1
1513847.0,hazard_alert:mmio,REQ_ROUTER,tile8->tile14,0,plane=0; flits=1
1513851.0,hazard_alert:mmio,REQ_ROUTER,tile14->tile20,0,plane=0; flits=1
1513855.0,hazard_alert:mmio,REQ_ROUTER,tile20->tile26,0,plane=0; flits=1
1513859.0,hazard_alert:mmio,REQ_ROUTER,tile26->tile32,0,plane=0; flits=1
1513860.5,hazard_alert:mmio,END_REQ,tile32,,MMIO_PROGRAM
1513864.5,hazard_alert:mmio,BEGIN_RESP,tile32,,MMIO_PROGRAM
1513867.0,hazard_alert:mmio,RESP_ROUTER,tile32->tile31,0,plane=0; flits=1
1513871.0,hazard_alert:mmio,RESP_ROUTER,tile31->tile30,0,plane=0; flits=1
1513875.0,hazard_alert:mmio,RESP_ROUTER,tile30->tile24,0,plane=0; flits=1
1513879.0,hazard_alert:mmio,RESP_ROUTER,tile24->tile18,2,plane=0; flits=1
1513883.0,hazard_alert:mmio,RESP_ROUTER,tile18->tile12,0,plane=1; flits=1
1513887.0,hazard_alert:mmio,RESP_ROUTER,tile12->tile6,2,plane=1; flits=1
1513891.0,hazard_alert:mmio,RESP_ROUTER,tile6->tile0,2,plane=1; flits=1
1513892.5,hazard_alert:iommu_read,BEGIN_REQ,tile32,,IOMMU_TRANSLATE
1513892.5,hazard_alert:mmio,END_RESP,tile0,,MMIO_PROGRAM
1513895.0,hazard_alert:iommu_read,REQ_ROUTER,tile32->tile31,1,plane=0; flits=2
1513899.0,hazard_alert:iommu_read,REQ_ROUTER,tile31->tile25,0,plane=0; flits=2
1513903.0,hazard_alert:iommu_read,REQ_ROUTER,tile25->tile19,2,plane=0; flits=2
1513907.0,hazard_alert:iommu_read,REQ_ROUTER,tile19->tile13,0,plane=1; flits=2
1513911.0,hazard_alert:iommu_read,REQ_ROUTER,tile13->tile7,0,plane=2; flits=2
1513913.5,hazard_alert:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
1513922.5,hazard_alert:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
1513925.0,hazard_alert:iommu_read,RESP_ROUTER,tile7->tile8,0,plane=1; flits=1
1513929.0,hazard_alert:iommu_read,RESP_ROUTER,tile8->tile14,1,plane=0; flits=1
1513933.0,hazard_alert:iommu_read,RESP_ROUTER,tile14->tile20,1,plane=0; flits=1
1513937.0,hazard_alert:iommu_read,RESP_ROUTER,tile20->tile26,1,plane=0; flits=1
1513941.0,hazard_alert:iommu_read,RESP_ROUTER,tile26->tile32,1,plane=0; flits=1
1513942.5,hazard_alert:coherence,BEGIN_REQ,tile32,,COHERENCE_PROBE
1513942.5,hazard_alert:iommu_read,END_RESP,tile32,,IOMMU_TRANSLATE
1513945.0,hazard_alert:coherence,REQ_ROUTER,tile32->tile31,2,plane=0; flits=2
1513949.0,hazard_alert:coherence,REQ_ROUTER,tile31->tile25,1,plane=0; flits=2
1513953.0,hazard_alert:coherence,REQ_ROUTER,tile25->tile19,3,plane=0; flits=2
1513957.0,hazard_alert:coherence,REQ_ROUTER,tile19->tile13,1,plane=1; flits=2
1513961.0,hazard_alert:coherence,REQ_ROUTER,tile13->tile7,1,plane=2; flits=2
1513963.5,hazard_alert:coherence,END_REQ,tile7,,COHERENCE_PROBE
1514010.5,hazard_alert:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
1514013.0,hazard_alert:coherence,RESP_ROUTER,tile7->tile8,1,plane=1; flits=1
1514017.0,hazard_alert:coherence,RESP_ROUTER,tile8->tile14,2,plane=0; flits=1
1514021.0,hazard_alert:coherence,RESP_ROUTER,tile14->tile20,2,plane=0; flits=1
1514025.0,hazard_alert:coherence,RESP_ROUTER,tile20->tile26,2,plane=0; flits=1
1514029.0,hazard_alert:coherence,RESP_ROUTER,tile26->tile32,2,plane=0; flits=1
1514030.5,hazard_alert:coherence,END_RESP,tile32,,COHERENCE_PROBE
1514030.5,hazard_alert:dma_read,BEGIN_REQ,tile32,,DMA_READ
1514033.0,hazard_alert:dma_read,REQ_ROUTER,tile32->tile31,3,plane=0; flits=2
1514037.0,hazard_alert:dma_read,REQ_ROUTER,tile31->tile25,2,plane=0; flits=2
1514039.5,hazard_alert:dma_read,END_REQ,tile25,,DMA_READ
1515491.5,hazard_alert:dma_read,BEGIN_RESP,tile25,,DMA_READ
1515493.0,hazard_alert:dma_read,RESP_ROUTER,tile25->tile26,2,plane=0; flits=512
1516023.0,hazard_alert:dma_read,RESP_ROUTER,tile26->tile32,3,plane=0; flits=512
1516551.0,hazard_alert:dma_read,END_RESP,tile32,,DMA_READ
1529335.0909090908,hazard_alert:iommu_write,BEGIN_REQ,tile32,,IOMMU_TRANSLATE
1529337.0,hazard_alert:iommu_write,REQ_ROUTER,tile32->tile31,0,plane=1; flits=2
1529341.0,hazard_alert:iommu_write,REQ_ROUTER,tile31->tile25,3,plane=0; flits=2
1529345.0,hazard_alert:iommu_write,REQ_ROUTER,tile25->tile19,0,plane=1; flits=2
1529349.0,hazard_alert:iommu_write,REQ_ROUTER,tile19->tile13,2,plane=1; flits=2
1529353.0,hazard_alert:iommu_write,REQ_ROUTER,tile13->tile7,2,plane=2; flits=2
1529355.5,hazard_alert:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
1529364.5,hazard_alert:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
1529367.0,hazard_alert:iommu_write,RESP_ROUTER,tile7->tile8,2,plane=1; flits=1
1529371.0,hazard_alert:iommu_write,RESP_ROUTER,tile8->tile14,3,plane=0; flits=1
1529375.0,hazard_alert:iommu_write,RESP_ROUTER,tile14->tile20,3,plane=0; flits=1
1529379.0,hazard_alert:iommu_write,RESP_ROUTER,tile20->tile26,3,plane=0; flits=1
1529383.0,hazard_alert:iommu_write,RESP_ROUTER,tile26->tile32,0,plane=1; flits=1
1529384.5,hazard_alert:coherence,BEGIN_REQ,tile32,,COHERENCE_PROBE
1529384.5,hazard_alert:iommu_write,END_RESP,tile32,,IOMMU_TRANSLATE
1529387.0,hazard_alert:coherence,REQ_ROUTER,tile32->tile31,1,plane=1; flits=2
1529391.0,hazard_alert:coherence,REQ_ROUTER,tile31->tile25,0,plane=1; flits=2
1529395.0,hazard_alert:coherence,REQ_ROUTER,tile25->tile19,1,plane=1; flits=2
1529399.0,hazard_alert:coherence,REQ_ROUTER,tile19->tile13,3,plane=1; flits=2
1529403.0,hazard_alert:coherence,REQ_ROUTER,tile13->tile7,3,plane=2; flits=2
1529405.5,hazard_alert:coherence,END_REQ,tile7,,COHERENCE_PROBE
1529452.5,hazard_alert:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
1529455.0,hazard_alert:coherence,RESP_ROUTER,tile7->tile8,3,plane=1; flits=1
1529459.0,hazard_alert:coherence,RESP_ROUTER,tile8->tile14,0,plane=1; flits=1
1529463.0,hazard_alert:coherence,RESP_ROUTER,tile14->tile20,0,plane=1; flits=1
1529467.0,hazard_alert:coherence,RESP_ROUTER,tile20->tile26,0,plane=1; flits=1
1529471.0,hazard_alert:coherence,RESP_ROUTER,tile26->tile32,1,plane=1; flits=1
1529472.5,hazard_alert:coherence,END_RESP,tile32,,COHERENCE_PROBE
1529472.5,hazard_alert:dma_write,BEGIN_REQ,tile32,,DMA_WRITE
1529475.0,hazard_alert:dma_write,REQ_ROUTER,tile32->tile31,2,plane=1; flits=16
1529493.0,hazard_alert:dma_write,REQ_ROUTER,tile31->tile25,1,plane=1; flits=16
1529509.5,hazard_alert:dma_write,END_REQ,tile25,,DMA_WRITE
1529681.5,hazard_alert:dma_write,BEGIN_RESP,tile25,,DMA_WRITE
1529683.0,hazard_alert:dma_write,RESP_ROUTER,tile25->tile26,3,plane=0; flits=1
1529687.0,hazard_alert:dma_write,RESP_ROUTER,tile26->tile32,2,plane=1; flits=1
1529688.5,hazard_alert:dma_write,END_RESP,tile32,,DMA_WRITE
1529688.5,hazard_alert:irq_raise,BEGIN_REQ,tile32,,IRQ_RAISE
1529691.0,hazard_alert:irq_raise,REQ_ROUTER,tile32->tile31,3,plane=1; flits=1
1529695.0,hazard_alert:irq_raise,REQ_ROUTER,tile31->tile30,1,plane=0; flits=1
1529699.0,hazard_alert:irq_raise,REQ_ROUTER,tile30->tile24,1,plane=0; flits=1
1529703.0,hazard_alert:irq_raise,REQ_ROUTER,tile24->tile18,3,plane=0; flits=1
1529707.0,hazard_alert:irq_raise,REQ_ROUTER,tile18->tile12,1,plane=1; flits=1
1529711.0,hazard_alert:irq_raise,REQ_ROUTER,tile12->tile6,3,plane=1; flits=1
1529715.0,hazard_alert:irq_raise,REQ_ROUTER,tile6->tile0,3,plane=1; flits=1
1529716.5,hazard_alert:irq_raise,END_REQ,tile0,,IRQ_RAISE
1529720.5,hazard_alert:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
1529723.0,hazard_alert:irq_raise,RESP_ROUTER,tile0->tile1,1,plane=1; flits=1
1529727.0,hazard_alert:irq_raise,RESP_ROUTER,tile1->tile2,1,plane=1; flits=1
1529731.0,hazard_alert:irq_raise,RESP_ROUTER,tile2->tile8,1,plane=0; flits=1
1529735.0,hazard_alert:irq_raise,RESP_ROUTER,tile8->tile14,1,plane=1; flits=1
1529739.0,hazard_alert:irq_raise,RESP_ROUTER,tile14->tile20,1,plane=1; flits=1
1529743.0,hazard_alert:irq_raise,RESP_ROUTER,tile20->tile26,1,plane=1; flits=1
1529747.0,hazard_alert:irq_raise,RESP_ROUTER,tile26->tile32,3,plane=1; flits=1
1529748.5,hazard_alert:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
1529748.5,hazard_alert:irq_raise,END_RESP,tile32,,IRQ_RAISE
1529751.0,hazard_alert:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
1529751.0,hazard_alert:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
1529751.0,hazard_alert:irq_deliver,REQ_LOCAL,tile0,,16 B
1529753.0,hazard_alert:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
1529753.0,hazard_alert:irq_deliver,RESP_LOCAL,tile0,,16 B
